_Annual_J-D_2017_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
  80  79  -21.00   67.00        1.4906
  81  79  -19.00   67.00        1.4906
  82  79  -17.00   67.00        1.1685
  83  79  -15.00   67.00        1.1685
  84  79  -13.00   67.00        1.1685
  85  79  -11.00   67.00        1.1685
  86  79   -9.00   67.00        1.2202
  87  79   -7.00   67.00        1.2720
  88  79   -5.00   67.00        1.2720
  89  79   -3.00   67.00        1.2720
  90  79   -1.00   67.00        1.2720
  91  79    1.00   67.00        1.3739
  92  79    3.00   67.00        1.3739
  93  79    5.00   67.00        1.3739
  94  79    7.00   67.00        1.3739
  95  79    9.00   67.00        1.3663
  96  79   11.00   67.00        1.3588
  97  79   13.00   67.00        1.3588
  98  79   15.00   67.00        1.3588
  99  79   17.00   67.00        1.3588
 100  79   19.00   67.00        1.3517
 101  79   21.00   67.00        1.3517
 102  79   23.00   67.00        1.3517
 103  79   25.00   67.00        1.3517
 104  79   27.00   67.00        1.3755
 105  79   29.00   67.00        1.3993
 106  79   31.00   67.00        1.3993
 107  79   33.00   67.00        1.3993
 108  79   35.00   67.00        1.3993
 109  79   37.00   67.00        1.5416
 110  79   39.00   67.00        1.5416
 111  79   41.00   67.00        1.5416
 112  79   43.00   67.00        1.5416
 113  79   45.00   67.00        1.6855
 114  79   47.00   67.00        1.8294
 115  79   49.00   67.00        1.8294
 116  79   51.00   67.00        1.8294
 117  79   53.00   67.00        1.8294
 118  79   55.00   67.00        2.1212
 119  79   57.00   67.00        2.1212
 120  79   59.00   67.00        2.1212
 121  79   61.00   67.00        2.1212
 122  79   63.00   67.00        2.2157
 123  79   65.00   67.00        2.3102
 124  79   67.00   67.00        2.3102
 125  79   69.00   67.00        2.3102
 126  79   71.00   67.00        2.3102
 127  79   73.00   67.00        2.5838
 128  79   75.00   67.00        2.5838
 129  79   77.00   67.00        2.5838
 130  79   79.00   67.00        2.5838
 131  79   81.00   67.00        2.7541
 132  79   83.00   67.00        2.9245
 133  79   85.00   67.00        2.9245
 134  79   87.00   67.00        2.9245
 135  79   89.00   67.00        2.9245
 136  79   91.00   67.00        3.0526
 137  79   93.00   67.00        3.0526
 138  79   95.00   67.00        3.0526
 139  79   97.00   67.00        3.0526
 140  79   99.00   67.00        2.9939
 141  79  101.00   67.00        2.9353
 142  79  103.00   67.00        2.9353
 143  79  105.00   67.00        2.9353
 144  79  107.00   67.00        2.9353
 145  79  109.00   67.00        2.7827
 146  79  111.00   67.00        2.7827
 147  79  113.00   67.00        2.7827
 148  79  115.00   67.00        2.7827
 149  79  117.00   67.00        2.7086
 150  79  119.00   67.00        2.6346
 151  79  121.00   67.00        2.6346
 152  79  123.00   67.00        2.6346
 153  79  125.00   67.00        2.6346
 154  79  127.00   67.00        2.5663
 155  79  129.00   67.00        2.5663
 156  79  131.00   67.00        2.5663
 157  79  133.00   67.00        2.5663
 158  79  135.00   67.00        2.5478
 159  79  137.00   67.00        2.5293
 160  79  139.00   67.00        2.5293
 161  79  141.00   67.00        2.5293
 162  79  143.00   67.00        2.5293
 163  79  145.00   67.00        2.6699
 164  79  147.00   67.00        2.6699
 165  79  149.00   67.00        2.6699
 166  79  151.00   67.00        2.6699
 167  79  153.00   67.00        2.8037
 168  79  155.00   67.00        2.9374
 169  79  157.00   67.00        2.9374
 170  79  159.00   67.00        2.9374
 171  79  161.00   67.00        2.9374
 172  79  163.00   67.00        3.1368
 173  79  165.00   67.00        3.1368
 174  79  167.00   67.00        3.1368
 175  79  169.00   67.00        3.1368
 176  79  171.00   67.00        3.1703
 177  79  173.00   67.00        3.2039
 178  79  175.00   67.00        3.2039
 179  79  177.00   67.00        3.2039
 180  79  179.00   67.00        3.2039
   1  80 -179.00   69.00        3.0606
   2  80 -177.00   69.00        3.0606
   3  80 -175.00   69.00        3.0606
   4  80 -173.00   69.00        3.0606
   5  80 -171.00   69.00        2.8554
   6  80 -169.00   69.00        2.6502
   7  80 -167.00   69.00        2.6502
   8  80 -165.00   69.00        2.6502
   9  80 -163.00   69.00        2.6502
  10  80 -161.00   69.00        2.2808
  11  80 -159.00   69.00        2.2808
  12  80 -157.00   69.00        2.2808
  13  80 -155.00   69.00        2.2808
  14  80 -153.00   69.00        2.2483
  15  80 -151.00   69.00        2.2158
  16  80 -149.00   69.00        2.2158
  17  80 -147.00   69.00        2.2158
  18  80 -145.00   69.00        2.2158
  19  80 -143.00   69.00        2.1874
  20  80 -141.00   69.00        2.1874
  21  80 -139.00   69.00        2.1874
  22  80 -137.00   69.00        2.1874
  23  80 -135.00   69.00        2.2470
  24  80 -133.00   69.00        2.3065
  25  80 -131.00   69.00        2.3065
  26  80 -129.00   69.00        2.3065
  27  80 -127.00   69.00        2.3065
  28  80 -125.00   69.00        2.5981
  29  80 -123.00   69.00        2.5981
  30  80 -121.00   69.00        2.5981
  31  80 -119.00   69.00        2.5981
  32  80 -117.00   69.00        2.6018
  33  80 -115.00   69.00        2.6055
  34  80 -113.00   69.00        2.6055
  35  80 -111.00   69.00        2.6055
  36  80 -109.00   69.00        2.6055
  37  80 -107.00   69.00        2.0363
  38  80 -105.00   69.00        2.0363
  39  80 -103.00   69.00        2.0363
  40  80 -101.00   69.00        2.0363
  41  80  -99.00   69.00        1.8815
  42  80  -97.00   69.00        1.7267
  43  80  -95.00   69.00        1.7267
  44  80  -93.00   69.00        1.7267
  45  80  -91.00   69.00        1.7267
  46  80  -89.00   69.00        1.5215
  47  80  -87.00   69.00        1.5215
  48  80  -85.00   69.00        1.5215
  49  80  -83.00   69.00        1.5215
  50  80  -81.00   69.00        1.3991
  51  80  -79.00   69.00        1.2767
  52  80  -77.00   69.00        1.2767
  53  80  -75.00   69.00        1.2767
  54  80  -73.00   69.00        1.2767
  55  80  -71.00   69.00        0.9122
  56  80  -69.00   69.00        0.9122
  57  80  -67.00   69.00        0.9122
  58  80  -65.00   69.00        0.9122
  59  80  -63.00   69.00        0.8438
  60  80  -61.00   69.00        0.7754
  61  80  -59.00   69.00        0.7754
  62  80  -57.00   69.00        0.7754
  63  80  -55.00   69.00        0.7754
  64  80  -53.00   69.00        0.7474
  65  80  -51.00   69.00        0.7474
  66  80  -49.00   69.00        0.7474
  67  80  -47.00   69.00        0.7474
  68  80  -45.00   69.00        0.8729
  69  80  -43.00   69.00        0.9985
  70  80  -41.00   69.00        0.9985
  71  80  -39.00   69.00        0.9985
  72  80  -37.00   69.00        0.9985
  73  80  -35.00   69.00        1.3468
  74  80  -33.00   69.00        1.3468
  75  80  -31.00   69.00        1.3468
  76  80  -29.00   69.00        1.3468
  77  80  -27.00   69.00        1.4464
  78  80  -25.00   69.00        1.5460
  79  80  -23.00   69.00        1.5460
  80  80  -21.00   69.00        1.5460
  81  80  -19.00   69.00        1.5460
  82  80  -17.00   69.00        1.3011
  83  80  -15.00   69.00        1.3011
  84  80  -13.00   69.00        1.3011
  85  80  -11.00   69.00        1.3011
  86  80   -9.00   69.00        1.4036
  87  80   -7.00   69.00        1.5061
  88  80   -5.00   69.00        1.5061
  89  80   -3.00   69.00        1.5061
  90  80   -1.00   69.00        1.5061
  91  80    1.00   69.00        1.4850
  92  80    3.00   69.00        1.4850
  93  80    5.00   69.00        1.4850
  94  80    7.00   69.00        1.4850
  95  80    9.00   69.00        1.4483
  96  80   11.00   69.00        1.4117
  97  80   13.00   69.00        1.4117
  98  80   15.00   69.00        1.4117
  99  80   17.00   69.00        1.4117
 100  80   19.00   69.00        1.3256
 101  80   21.00   69.00        1.3256
 102  80   23.00   69.00        1.3256
 103  80   25.00   69.00        1.3256
 104  80   27.00   69.00        1.3573
 105  80   29.00   69.00        1.3890
 106  80   31.00   69.00        1.3890
 107  80   33.00   69.00        1.3890
 108  80   35.00   69.00        1.3890
 109  80   37.00   69.00        1.5380
 110  80   39.00   69.00        1.5380
 111  80   41.00   69.00        1.5380
 112  80   43.00   69.00        1.5380
 113  80   45.00   69.00        1.6775
 114  80   47.00   69.00        1.8171
 115  80   49.00   69.00        1.8171
 116  80   51.00   69.00        1.8171
 117  80   53.00   69.00        1.8171
 118  80   55.00   69.00        2.1211
 119  80   57.00   69.00        2.1211
 120  80   59.00   69.00        2.1211
 121  80   61.00   69.00        2.1211
 122  80   63.00   69.00        2.2324
 123  80   65.00   69.00        2.3437
 124  80   67.00   69.00        2.3437
 125  80   69.00   69.00        2.3437
 126  80   71.00   69.00        2.3437
 127  80   73.00   69.00        2.6192
 128  80   75.00   69.00        2.6192
 129  80   77.00   69.00        2.6192
 130  80   79.00   69.00        2.6192
 131  80   81.00   69.00        2.7831
 132  80   83.00   69.00        2.9470
 133  80   85.00   69.00        2.9470
 134  80   87.00   69.00        2.9470
 135  80   89.00   69.00        2.9470
 136  80   91.00   69.00        3.0726
 137  80   93.00   69.00        3.0726
 138  80   95.00   69.00        3.0726
 139  80   97.00   69.00        3.0726
 140  80   99.00   69.00        3.0188
 141  80  101.00   69.00        2.9650
 142  80  103.00   69.00        2.9650
 143  80  105.00   69.00        2.9650
 144  80  107.00   69.00        2.9650
 145  80  109.00   69.00        2.8047
 146  80  111.00   69.00        2.8047
 147  80  113.00   69.00        2.8047
 148  80  115.00   69.00        2.8047
 149  80  117.00   69.00        2.7191
 150  80  119.00   69.00        2.6335
 151  80  121.00   69.00        2.6335
 152  80  123.00   69.00        2.6335
 153  80  125.00   69.00        2.6335
 154  80  127.00   69.00        2.5480
 155  80  129.00   69.00        2.5480
 156  80  131.00   69.00        2.5480
 157  80  133.00   69.00        2.5480
 158  80  135.00   69.00        2.5280
 159  80  137.00   69.00        2.5080
 160  80  139.00   69.00        2.5080
 161  80  141.00   69.00        2.5080
 162  80  143.00   69.00        2.5080
 163  80  145.00   69.00        2.6546
 164  80  147.00   69.00        2.6546
 165  80  149.00   69.00        2.6546
 166  80  151.00   69.00        2.6546
 167  80  153.00   69.00        2.7888
 168  80  155.00   69.00        2.9230
 169  80  157.00   69.00        2.9230
 170  80  159.00   69.00        2.9230
 171  80  161.00   69.00        2.9230
 172  80  163.00   69.00        3.1409
 173  80  165.00   69.00        3.1409
 174  80  167.00   69.00        3.1409
 175  80  169.00   69.00        3.1409
 176  80  171.00   69.00        3.1639
 177  80  173.00   69.00        3.1869
 178  80  175.00   69.00        3.1869
 179  80  177.00   69.00        3.1869
 180  80  179.00   69.00        3.1869
   1  81 -179.00   71.00        3.0944
   2  81 -177.00   71.00        3.0944
   3  81 -175.00   71.00        3.0944
   4  81 -173.00   71.00        3.0944
   5  81 -171.00   71.00        2.9424
   6  81 -169.00   71.00        2.7904
   7  81 -167.00   71.00        2.7904
   8  81 -165.00   71.00        2.7904
   9  81 -163.00   71.00        2.7904
  10  81 -161.00   71.00        2.4555
  11  81 -159.00   71.00        2.4555
  12  81 -157.00   71.00        2.4555
  13  81 -155.00   71.00        2.4555
  14  81 -153.00   71.00        2.4306
  15  81 -151.00   71.00        2.4057
  16  81 -149.00   71.00        2.4057
  17  81 -147.00   71.00        2.4057
  18  81 -145.00   71.00        2.4057
  19  81 -143.00   71.00        2.4504
  20  81 -141.00   71.00        2.4504
  21  81 -139.00   71.00        2.4504
  22  81 -137.00   71.00        2.4504
  23  81 -135.00   71.00        2.5175
  24  81 -133.00   71.00        2.5846
  25  81 -131.00   71.00        2.5846
  26  81 -129.00   71.00        2.5846
  27  81 -127.00   71.00        2.5846
  28  81 -125.00   71.00        2.7071
  29  81 -123.00   71.00        2.7071
  30  81 -121.00   71.00        2.7071
  31  81 -119.00   71.00        2.7071
  32  81 -117.00   71.00        2.4477
  33  81 -115.00   71.00        2.1882
  34  81 -113.00   71.00        2.1882
  35  81 -111.00   71.00        2.1882
  36  81 -109.00   71.00        2.1882
  37  81 -107.00   71.00        1.9961
  38  81 -105.00   71.00        1.9961
  39  81 -103.00   71.00        1.9961
  40  81 -101.00   71.00        1.9961
  41  81  -99.00   71.00        1.8799
  42  81  -97.00   71.00        1.7637
  43  81  -95.00   71.00        1.7637
  44  81  -93.00   71.00        1.7637
  45  81  -91.00   71.00        1.7637
  46  81  -89.00   71.00        1.6220
  47  81  -87.00   71.00        1.6220
  48  81  -85.00   71.00        1.6220
  49  81  -83.00   71.00        1.6220
  50  81  -81.00   71.00        1.4914
  51  81  -79.00   71.00        1.3608
  52  81  -77.00   71.00        1.3608
  53  81  -75.00   71.00        1.3608
  54  81  -73.00   71.00        1.3608
  55  81  -71.00   71.00        0.9511
  56  81  -69.00   71.00        0.9511
  57  81  -67.00   71.00        0.9511
  58  81  -65.00   71.00        0.9511
  59  81  -63.00   71.00        0.8492
  60  81  -61.00   71.00        0.7474
  61  81  -59.00   71.00        0.7474
  62  81  -57.00   71.00        0.7474
  63  81  -55.00   71.00        0.7474
  64  81  -53.00   71.00        0.7323
  65  81  -51.00   71.00        0.7323
  66  81  -49.00   71.00        0.7323
  67  81  -47.00   71.00        0.7323
  68  81  -45.00   71.00        0.8916
  69  81  -43.00   71.00        1.0509
  70  81  -41.00   71.00        1.0509
  71  81  -39.00   71.00        1.0509
  72  81  -37.00   71.00        1.0509
  73  81  -35.00   71.00        1.4060
  74  81  -33.00   71.00        1.4060
  75  81  -31.00   71.00        1.4060
  76  81  -29.00   71.00        1.4060
  77  81  -27.00   71.00        1.5183
  78  81  -25.00   71.00        1.6306
  79  81  -23.00   71.00        1.6306
  80  81  -21.00   71.00        1.6306
  81  81  -19.00   71.00        1.6306
  82  81  -17.00   71.00        1.6708
  83  81  -15.00   71.00        1.6708
  84  81  -13.00   71.00        1.6708
  85  81  -11.00   71.00        1.6708
  86  81   -9.00   71.00        1.6692
  87  81   -7.00   71.00        1.6676
  88  81   -5.00   71.00        1.6676
  89  81   -3.00   71.00        1.6676
  90  81   -1.00   71.00        1.6676
  91  81    1.00   71.00        1.6106
  92  81    3.00   71.00        1.6106
  93  81    5.00   71.00        1.6106
  94  81    7.00   71.00        1.6106
  95  81    9.00   71.00        1.5310
  96  81   11.00   71.00        1.4515
  97  81   13.00   71.00        1.4515
  98  81   15.00   71.00        1.4515
  99  81   17.00   71.00        1.4515
 100  81   19.00   71.00        1.3179
 101  81   21.00   71.00        1.3179
 102  81   23.00   71.00        1.3179
 103  81   25.00   71.00        1.3179
 104  81   27.00   71.00        1.3437
 105  81   29.00   71.00        1.3694
 106  81   31.00   71.00        1.3694
 107  81   33.00   71.00        1.3694
 108  81   35.00   71.00        1.3694
 109  81   37.00   71.00        1.5216
 110  81   39.00   71.00        1.5216
 111  81   41.00   71.00        1.5216
 112  81   43.00   71.00        1.5216
 113  81   45.00   71.00        1.6571
 114  81   47.00   71.00        1.7925
 115  81   49.00   71.00        1.7925
 116  81   51.00   71.00        1.7925
 117  81   53.00   71.00        1.7925
 118  81   55.00   71.00        2.0999
 119  81   57.00   71.00        2.0999
 120  81   59.00   71.00        2.0999
 121  81   61.00   71.00        2.0999
