_Annual_J-D_1988_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
  94  11    7.00  -69.00        0.6960
  95  11    9.00  -69.00        0.7184
  96  11   11.00  -69.00        0.7409
  97  11   13.00  -69.00        0.7409
  98  11   15.00  -69.00        0.7409
  99  11   17.00  -69.00        0.7409
 100  11   19.00  -69.00        0.7214
 101  11   21.00  -69.00        0.7214
 102  11   23.00  -69.00        0.7214
 103  11   25.00  -69.00        0.7214
 104  11   27.00  -69.00        0.7154
 105  11   29.00  -69.00        0.7093
 106  11   31.00  -69.00        0.7093
 107  11   33.00  -69.00        0.7093
 108  11   35.00  -69.00        0.7093
 109  11   37.00  -69.00        0.5876
 110  11   39.00  -69.00        0.5876
 111  11   41.00  -69.00        0.5876
 112  11   43.00  -69.00        0.5876
 113  11   45.00  -69.00        0.5806
 114  11   47.00  -69.00        0.5736
 115  11   49.00  -69.00        0.5736
 116  11   51.00  -69.00        0.5736
 117  11   53.00  -69.00        0.5736
 118  11   55.00  -69.00        0.7251
 119  11   57.00  -69.00        0.7251
 120  11   59.00  -69.00        0.7251
 121  11   61.00  -69.00        0.7251
 122  11   63.00  -69.00        0.8087
 123  11   65.00  -69.00        0.8923
 124  11   67.00  -69.00        0.8923
 125  11   69.00  -69.00        0.8923
 126  11   71.00  -69.00        0.8923
 127  11   73.00  -69.00        1.0499
 128  11   75.00  -69.00        1.0499
 129  11   77.00  -69.00        1.0499
 130  11   79.00  -69.00        1.0499
 131  11   81.00  -69.00        1.0009
 132  11   83.00  -69.00        0.9519
 133  11   85.00  -69.00        0.9519
 134  11   87.00  -69.00        0.9519
 135  11   89.00  -69.00        0.9519
 136  11   91.00  -69.00        0.6748
 137  11   93.00  -69.00        0.6748
 138  11   95.00  -69.00        0.6748
 139  11   97.00  -69.00        0.6748
 140  11   99.00  -69.00        0.5273
 141  11  101.00  -69.00        0.3798
 142  11  103.00  -69.00        0.3798
 143  11  105.00  -69.00        0.3798
 144  11  107.00  -69.00        0.3798
 145  11  109.00  -69.00        0.1034
 146  11  111.00  -69.00        0.1034
 147  11  113.00  -69.00        0.1034
 148  11  115.00  -69.00        0.1034
 149  11  117.00  -69.00       -0.0436
 150  11  119.00  -69.00       -0.1905
 151  11  121.00  -69.00       -0.1905
 152  11  123.00  -69.00       -0.1905
 153  11  125.00  -69.00       -0.1905
 154  11  127.00  -69.00       -0.2740
 155  11  129.00  -69.00       -0.2740
 156  11  131.00  -69.00       -0.2740
 157  11  133.00  -69.00       -0.2740
 158  11  135.00  -69.00       -0.2077
 159  11  137.00  -69.00       -0.1413
 160  11  139.00  -69.00       -0.1413
 161  11  141.00  -69.00       -0.1413
 162  11  143.00  -69.00       -0.1413
 163  11  145.00  -69.00        0.3030
 164  11  147.00  -69.00        0.3030
 165  11  149.00  -69.00        0.3030
 166  11  151.00  -69.00        0.3030
 167  11  153.00  -69.00        0.5069
 168  11  155.00  -69.00        0.7108
 169  11  157.00  -69.00        0.7108
 170  11  159.00  -69.00        0.7108
 171  11  161.00  -69.00        0.7108
 172  11  163.00  -69.00        1.1823
 173  11  165.00  -69.00        1.1823
 174  11  167.00  -69.00        1.1823
 175  11  169.00  -69.00        1.1823
 176  11  171.00  -69.00        1.2800
 177  11  173.00  -69.00        1.3777
 178  11  175.00  -69.00        1.3777
 179  11  177.00  -69.00        1.3777
 180  11  179.00  -69.00        1.3777
   1  12 -179.00  -67.00     9999.0000
   2  12 -177.00  -67.00     9999.0000
   3  12 -175.00  -67.00     9999.0000
   4  12 -173.00  -67.00     9999.0000
   5  12 -171.00  -67.00     9999.0000
   6  12 -169.00  -67.00     9999.0000
   7  12 -167.00  -67.00     9999.0000
   8  12 -165.00  -67.00     9999.0000
   9  12 -163.00  -67.00     9999.0000
  10  12 -161.00  -67.00     9999.0000
  11  12 -159.00  -67.00     9999.0000
  12  12 -157.00  -67.00     9999.0000
  13  12 -155.00  -67.00     9999.0000
  14  12 -153.00  -67.00     9999.0000
  15  12 -151.00  -67.00     9999.0000
  16  12 -149.00  -67.00     9999.0000
  17  12 -147.00  -67.00     9999.0000
  18  12 -145.00  -67.00     9999.0000
  19  12 -143.00  -67.00     9999.0000
  20  12 -141.00  -67.00     9999.0000
  21  12 -139.00  -67.00     9999.0000
  22  12 -137.00  -67.00     9999.0000
  23  12 -135.00  -67.00     9999.0000
  24  12 -133.00  -67.00     9999.0000
  25  12 -131.00  -67.00     9999.0000
  26  12 -129.00  -67.00     9999.0000
  27  12 -127.00  -67.00     9999.0000
  28  12 -125.00  -67.00     9999.0000
  29  12 -123.00  -67.00     9999.0000
  30  12 -121.00  -67.00     9999.0000
  31  12 -119.00  -67.00     9999.0000
  32  12 -117.00  -67.00     9999.0000
  33  12 -115.00  -67.00     9999.0000
  34  12 -113.00  -67.00     9999.0000
  35  12 -111.00  -67.00     9999.0000
  36  12 -109.00  -67.00     9999.0000
  37  12 -107.00  -67.00     9999.0000
  38  12 -105.00  -67.00     9999.0000
  39  12 -103.00  -67.00     9999.0000
  40  12 -101.00  -67.00     9999.0000
  41  12  -99.00  -67.00        3.0089
  42  12  -97.00  -67.00        3.0089
  43  12  -95.00  -67.00        3.0089
  44  12  -93.00  -67.00        3.0089
  45  12  -91.00  -67.00        3.0089
  46  12  -89.00  -67.00        2.0735
  47  12  -87.00  -67.00        2.0735
  48  12  -85.00  -67.00        2.0735
  49  12  -83.00  -67.00        2.0735
  50  12  -81.00  -67.00        1.8452
  51  12  -79.00  -67.00        1.6170
  52  12  -77.00  -67.00        1.6170
  53  12  -75.00  -67.00        1.6170
  54  12  -73.00  -67.00        1.6170
  55  12  -71.00  -67.00        1.3793
  56  12  -69.00  -67.00        1.3793
  57  12  -67.00  -67.00        1.3793
  58  12  -65.00  -67.00        1.3793
  59  12  -63.00  -67.00        1.1995
  60  12  -61.00  -67.00        1.0196
  61  12  -59.00  -67.00        1.0196
  62  12  -57.00  -67.00        1.0196
  63  12  -55.00  -67.00        1.0196
  64  12  -53.00  -67.00        0.7399
  65  12  -51.00  -67.00        0.7399
  66  12  -49.00  -67.00        0.7399
  67  12  -47.00  -67.00        0.7399
  68  12  -45.00  -67.00        0.5481
  69  12  -43.00  -67.00        0.3563
  70  12  -41.00  -67.00        0.3563
  71  12  -39.00  -67.00        0.3563
  72  12  -37.00  -67.00        0.3563
  73  12  -35.00  -67.00        0.1361
  74  12  -33.00  -67.00        0.1361
  75  12  -31.00  -67.00        0.1361
  76  12  -29.00  -67.00        0.1361
  77  12  -27.00  -67.00        0.2616
  78  12  -25.00  -67.00        0.3870
  79  12  -23.00  -67.00        0.3870
  80  12  -21.00  -67.00        0.3870
  81  12  -19.00  -67.00        0.3870
  82  12  -17.00  -67.00        0.5247
  83  12  -15.00  -67.00        0.5247
  84  12  -13.00  -67.00        0.5247
  85  12  -11.00  -67.00        0.5247
  86  12   -9.00  -67.00        0.6002
  87  12   -7.00  -67.00        0.6757
  88  12   -5.00  -67.00        0.6757
  89  12   -3.00  -67.00        0.6757
  90  12   -1.00  -67.00        0.6757
  91  12    1.00  -67.00        0.6903
  92  12    3.00  -67.00        0.6903
  93  12    5.00  -67.00        0.6903
  94  12    7.00  -67.00        0.6903
  95  12    9.00  -67.00        0.7052
  96  12   11.00  -67.00        0.7201
  97  12   13.00  -67.00        0.7201
  98  12   15.00  -67.00        0.7201
  99  12   17.00  -67.00        0.7201
 100  12   19.00  -67.00        0.7435
 101  12   21.00  -67.00        0.7435
 102  12   23.00  -67.00        0.7435
 103  12   25.00  -67.00        0.7435
 104  12   27.00  -67.00        0.7132
 105  12   29.00  -67.00        0.6829
 106  12   31.00  -67.00        0.6829
 107  12   33.00  -67.00        0.6829
 108  12   35.00  -67.00        0.6829
 109  12   37.00  -67.00        0.5485
 110  12   39.00  -67.00        0.5485
 111  12   41.00  -67.00        0.5485
 112  12   43.00  -67.00        0.5485
 113  12   45.00  -67.00        0.5466
 114  12   47.00  -67.00        0.5447
 115  12   49.00  -67.00        0.5447
 116  12   51.00  -67.00        0.5447
 117  12   53.00  -67.00        0.5447
 118  12   55.00  -67.00        0.7122
 119  12   57.00  -67.00        0.7122
 120  12   59.00  -67.00        0.7122
 121  12   61.00  -67.00        0.7122
 122  12   63.00  -67.00        0.8038
 123  12   65.00  -67.00        0.8953
 124  12   67.00  -67.00        0.8953
 125  12   69.00  -67.00        0.8953
 126  12   71.00  -67.00        0.8953
 127  12   73.00  -67.00        1.0382
 128  12   75.00  -67.00        1.0382
 129  12   77.00  -67.00        1.0382
 130  12   79.00  -67.00        1.0382
 131  12   81.00  -67.00        0.9909
 132  12   83.00  -67.00        0.9435
 133  12   85.00  -67.00        0.9435
 134  12   87.00  -67.00        0.9435
 135  12   89.00  -67.00        0.9435
 136  12   91.00  -67.00        0.6804
 137  12   93.00  -67.00        0.6804
 138  12   95.00  -67.00        0.6804
 139  12   97.00  -67.00        0.6804
 140  12   99.00  -67.00        0.5185
 141  12  101.00  -67.00        0.3566
 142  12  103.00  -67.00        0.3566
 143  12  105.00  -67.00        0.3566
 144  12  107.00  -67.00        0.3566
 145  12  109.00  -67.00        0.0957
 146  12  111.00  -67.00        0.0957
 147  12  113.00  -67.00        0.0957
 148  12  115.00  -67.00        0.0957
 149  12  117.00  -67.00       -0.0495
 150  12  119.00  -67.00       -0.1947
 151  12  121.00  -67.00       -0.1947
 152  12  123.00  -67.00       -0.1947
 153  12  125.00  -67.00       -0.1947
 154  12  127.00  -67.00       -0.3041
 155  12  129.00  -67.00       -0.3041
 156  12  131.00  -67.00       -0.3041
 157  12  133.00  -67.00       -0.3041
 158  12  135.00  -67.00       -0.2677
 159  12  137.00  -67.00       -0.2314
 160  12  139.00  -67.00       -0.2314
 161  12  141.00  -67.00       -0.2314
 162  12  143.00  -67.00       -0.2314
 163  12  145.00  -67.00       -0.0242
 164  12  147.00  -67.00       -0.0242
 165  12  149.00  -67.00       -0.0242
 166  12  151.00  -67.00       -0.0242
 167  12  153.00  -67.00        0.1275
 168  12  155.00  -67.00        0.2792
 169  12  157.00  -67.00        0.2792
 170  12  159.00  -67.00        0.2792
 171  12  161.00  -67.00        0.2792
 172  12  163.00  -67.00        0.7163
 173  12  165.00  -67.00        0.7163
 174  12  167.00  -67.00        0.7163
 175  12  169.00  -67.00        0.7163
 176  12  171.00  -67.00        0.8640
 177  12  173.00  -67.00        1.1443
 178  12  175.00  -67.00        1.1443
 179  12  177.00  -67.00        1.1443
 180  12  179.00  -67.00        1.1443
   1  13 -179.00  -65.00        0.1155
   2  13 -177.00  -65.00        0.1155
   3  13 -175.00  -65.00        0.0403
   4  13 -173.00  -65.00        0.0152
   5  13 -171.00  -65.00        0.0016
   6  13 -169.00  -65.00       -0.0119
   7  13 -167.00  -65.00       -0.0119
   8  13 -165.00  -65.00     9999.0000
   9  13 -163.00  -65.00     9999.0000
  10  13 -161.00  -65.00     9999.0000
  11  13 -159.00  -65.00     9999.0000
  12  13 -157.00  -65.00     9999.0000
  13  13 -155.00  -65.00     9999.0000
  14  13 -153.00  -65.00     9999.0000
  15  13 -151.00  -65.00     9999.0000
  16  13 -149.00  -65.00     9999.0000
  17  13 -147.00  -65.00     9999.0000
  18  13 -145.00  -65.00     9999.0000
  19  13 -143.00  -65.00     9999.0000
  20  13 -141.00  -65.00     9999.0000
  21  13 -139.00  -65.00     9999.0000
  22  13 -137.00  -65.00     9999.0000
  23  13 -135.00  -65.00     9999.0000
  24  13 -133.00  -65.00     9999.0000
  25  13 -131.00  -65.00        0.0223
  26  13 -129.00  -65.00        0.0223
  27  13 -127.00  -65.00        0.0223
  28  13 -125.00  -65.00        0.1424
  29  13 -123.00  -65.00        0.1424
  30  13 -121.00  -65.00        0.3698
  31  13 -119.00  -65.00        0.4456
  32  13 -117.00  -65.00        0.5566
  33  13 -115.00  -65.00        0.5782
  34  13 -113.00  -65.00        0.5828
  35  13 -111.00  -65.00        0.5964
  36  13 -109.00  -65.00        0.5964
  37  13 -107.00  -65.00        0.8496
  38  13 -105.00  -65.00        0.8496
  39  13 -103.00  -65.00        0.8482
  40  13 -101.00  -65.00        0.8477
  41  13  -99.00  -65.00        1.1835
  42  13  -97.00  -65.00        1.4447
  43  13  -95.00  -65.00        1.4490
  44  13  -93.00  -65.00        1.4620
  45  13  -91.00  -65.00        1.4620
  46  13  -89.00  -65.00        1.8243
  47  13  -87.00  -65.00        1.8243
  48  13  -85.00  -65.00        1.8151
  49  13  -83.00  -65.00        1.8121
  50  13  -81.00  -65.00        1.5802
  51  13  -79.00  -65.00        1.3484
  52  13  -77.00  -65.00        1.3436
  53  13  -75.00  -65.00        1.3294
  54  13  -73.00  -65.00        1.3294
  55  13  -71.00  -65.00        1.1514
  56  13  -69.00  -65.00        1.1514
  57  13  -67.00  -65.00        1.1405
  58  13  -65.00  -65.00        1.1369
  59  13  -63.00  -65.00        0.9794
  60  13  -61.00  -65.00        0.8219
  61  13  -59.00  -65.00        0.8172
  62  13  -57.00  -65.00        0.8030
  63  13  -55.00  -65.00        0.8030
  64  13  -53.00  -65.00        0.5502
  65  13  -51.00  -65.00        0.5502
  66  13  -49.00  -65.00        0.5295
  67  13  -47.00  -65.00        0.5226
  68  13  -45.00  -65.00        0.3322
  69  13  -43.00  -65.00        0.1418
  70  13  -41.00  -65.00        0.1364
  71  13  -39.00  -65.00        0.1202
  72  13  -37.00  -65.00        0.1202
  73  13  -35.00  -65.00       -0.1530
  74  13  -33.00  -65.00       -0.1530
  75  13  -31.00  -65.00       -0.1543
  76  13  -29.00  -65.00       -0.1548
  77  13  -27.00  -65.00        0.1210
  78  13  -25.00  -65.00        0.3969
  79  13  -23.00  -65.00        0.4064
  80  13  -21.00  -65.00        0.4403
  81  13  -19.00  -65.00        0.4403
  82  13  -17.00  -65.00        0.5328
  83  13  -15.00  -65.00        0.5328
  84  13  -13.00  -65.00        0.5328
  85  13  -11.00  -65.00        0.5328
  86  13   -9.00  -65.00        0.6550
  87  13   -7.00  -65.00        0.6822
  88  13   -5.00  -65.00        0.6820
  89  13   -3.00  -65.00        0.6814
  90  13   -1.00  -65.00        0.6814
  91  13    1.00  -65.00        0.6730
  92  13    3.00  -65.00        0.6730
  93  13    5.00  -65.00        0.6716
  94  13    7.00  -65.00        0.6712
  95  13    9.00  -65.00        0.6712
  96  13   11.00  -65.00        0.6712
  97  13   13.00  -65.00        0.6780
  98  13   15.00  -65.00        0.6983
  99  13   17.00  -65.00        0.6983
 100  13   19.00  -65.00        0.8570
 101  13   21.00  -65.00        0.8570
 102  13   23.00  -65.00        0.8395
 103  13   25.00  -65.00        0.8337
 104  13   27.00  -65.00        0.7411
 105  13   29.00  -65.00        0.6486
 106  13   31.00  -65.00        0.6438
 107  13   33.00  -65.00        0.6294
 108  13   35.00  -65.00        0.6294
 109  13   37.00  -65.00        0.5196
 110  13   39.00  -65.00        0.5196
 111  13   41.00  -65.00        0.5222
 112  13   43.00  -65.00        0.5230
 113  13   45.00  -65.00        0.5277
 114  13   47.00  -65.00        0.5324
 115  13   49.00  -65.00        0.5331
 116  13   51.00  -65.00        0.5354
 117  13   53.00  -65.00        0.5354
 118  13   55.00  -65.00        0.6762
 119  13   57.00  -65.00        0.6762
 120  13   59.00  -65.00        0.6911
 121  13   61.00  -65.00        0.6960
 122  13   63.00  -65.00        0.7997
 123  13   65.00  -65.00        0.9033
 124  13   67.00  -65.00        0.9094
 125  13   69.00  -65.00        0.9276
 126  13   71.00  -65.00        0.9276
 127  13   73.00  -65.00        1.0253
 128  13   75.00  -65.00        1.0253
 129  13   77.00  -65.00        1.0240
 130  13   79.00  -65.00        1.0236
 131  13   81.00  -65.00        0.9906
 132  13   83.00  -65.00        0.9577
 133  13   85.00  -65.00        0.9547
 134  13   87.00  -65.00        0.9454
 135  13   89.00  -65.00        0.9454
 136  13   91.00  -65.00        0.6718
 137  13   93.00  -65.00        0.6718
 138  13   95.00  -65.00        0.6514
 139  13   97.00  -65.00        0.6446
 140  13   99.00  -65.00        0.4797
 141  13  101.00  -65.00        0.3148
 142  13  103.00  -65.00        0.3108
 143  13  105.00  -65.00        0.2987
 144  13  107.00  -65.00        0.2987
 145  13  109.00  -65.00        0.1001
 146  13  111.00  -65.00        0.1001
 147  13  113.00  -65.00        0.0855
 148  13  115.00  -65.00        0.0807
 149  13  117.00  -65.00       -0.0445
 150  13  119.00  -65.00       -0.1697
 151  13  121.00  -65.00       -0.1730
 152  13  123.00  -65.00       -0.1828
 153  13  125.00  -65.00       -0.1828
 154  13  127.00  -65.00       -0.3040
 155  13  129.00  -65.00       -0.3040
 156  13  131.00  -65.00       -0.2257
 157  13  133.00  -65.00       -0.1997
 158  13  135.00  -65.00       -0.1841
 159  13  137.00  -65.00       -0.1686
 160  13  139.00  -65.00       -0.1954
 161  13  141.00  -65.00       -0.2758
 162  13  143.00  -65.00       -0.2758
 163  13  145.00  -65.00       -0.1018
 164  13  147.00  -65.00       -0.1018
 165  13  149.00  -65.00       -0.0912
 166  13  151.00  -65.00       -0.0877
 167  13  153.00  -65.00        0.0226
 168  13  155.00  -65.00        0.1329
 169  13  157.00  -65.00        0.1359
 170  13  159.00  -65.00        0.1451
 171  13  161.00  -65.00        0.1451
 172  13  163.00  -65.00        0.3671
 173  13  165.00  -65.00        0.3671
 174  13  167.00  -65.00        0.3771
 175  13  169.00  -65.00        0.3805
